Mean_time	Mean_qlow	Mean_qup	Priors
t_n1305	728.974	572.22	894.28	0
t_n1306	543.669	379.19	710.79	0
t_n1307	702.415	435.06	979.24	0
t_n1308	1198.134	1012.75	1388.16	0
t_n1309	980.429	770.1	1187.12	0
t_n1310	575.878	368.43	789.58	0
t_n1311	1308.654	1140.31	1486.02	0
t_n1312	1132.87	962.55	1312.43	0
t_n1313	861.158	616.6	1096.79	0
t_n1314	1031.064	861.76	1209.74	0
t_n1315	710.098	501.68	925.03	0
t_n1316	735.227	575.6	906.16	0
t_n1317	466.467	295.58	654.15	0
t_n1318	590.347	425.77	761.55	0
t_n1319	461.506	292.29	640.68	0
t_n1320	1094.463	863.98	1309.48	0
t_n1321	737.144	522.18	979.97	0
t_n1322	431.738	248.86	667.95	0
t_n1323	1071.544	660.28	1552.1	0
t_n1324	2391.254	1972.13	2797.59	0
t_n1325	1171.655	726.34	1706.13	0
t_n1326	3339.556	3104.79	3565.66	0
t_n1327	3248.738	3014.04	3477.67	0
t_n1328	3134.949	2909.92	3365.15	0
t_n1329	3070.518	2848.97	3300.21	0
t_n1330	2581.133	2225.24	2915.07	0
t_n1331	2262.973	1845.77	2644.02	0
t_n1332	1135.011	704.09	1634.02	0
t_n1333	2311.876	1954.93	2657.64	0
t_n1334	1956.655	1536.26	2348.84	0
t_n1335	1186.701	747.89	1659.8	0
t_n1336	1876.812	1519.71	2240.03	0
t_n1337	1657.945	1312.41	2015.36	0
t_n1338	1358.42	1032.53	1721.26	0
t_n1339	828.233	554.64	1164.92	0
t_n1340	2875.194	2652.34	3097.86	0
t_n1341	2731.734	2512.28	2955.21	0
