Mean_time	Mean_qlow	Mean_qup	Priors
t_n1266	1991.377	1779.71	2193.17	0
t_n1267	1871.704	1659.7	2077.37	0
t_n1268	1500.694	1300.14	1702.96	0
t_n1269	1338.299	1148.82	1531.34	0
t_n1270	1232.139	1052.43	1418.97	0
t_n1271	869.146	694.61	1053.92	0
t_n1272	1044.583	878.38	1224.06	0
t_n1273	750.75	600.42	919.29	0
t_n1274	293.114	205.19	402.27	0
t_n1275	1174.951	999.52	1353.99	0
t_n1276	1060.486	895.59	1232.37	0
t_n1277	817.617	675.17	970.74	0
t_n1278	689.032	563.46	830.82	0
t_n1279	620.159	503.79	751.89	0
t_n1280	455.018	359.69	569.08	0
t_n1281	160.182	116.36	216.63	0
t_n1282	451.886	357.62	563.91	0
t_n1283	789.294	650.82	942.2	0
t_n1284	684.069	557.52	826.31	0
t_n1285	527.793	418.53	654.14	0
t_n1286	585.931	471.1	718.36	0
t_n1287	1290.36	1011.25	1557.58	0
t_n1288	2682.907	2515.68	2842.28	0
t_n1289	2544.758	2360.56	2720.15	0
t_n1290	2341.951	2131.85	2539.79	0
t_n1291	2012.684	1742.98	2261.19	0
t_n1292	2045.652	1793.98	2285.04	0
t_n1293	1852.125	1532.3	2132.77	0
t_n1294	1141.531	829.89	1453.94	0
t_n1295	1292.277	973.61	1624.31	0
t_n1296	2790.921	2608.28	2945.18	0
t_n1297	2383.853	2165.67	2582.23	0
t_n1298	1542.544	1317.86	1766.04	0
t_n1299	1459.771	1242.02	1675.28	0
t_n1300	1234.902	1036.65	1435.2	0
t_n1301	1078.127	897.3	1265.82	0
t_n1302	893.94	729.37	1068.86	0
t_n1303	652.072	510.93	809.17	0
t_n1304	902.637	738.5	1075.99	0
t_n1305	714.358	572.11	867.65	0
t_n1306	553.649	433.92	686.08	0
t_n1307	831.312	651.87	1024.61	0
t_n1308	1323.016	1119.44	1531.34	0
t_n1309	1083.749	896.3	1282.6	0
t_n1310	583.443	430.48	754.07	0
t_n1311	1457.219	1239.9	1672.84	0
t_n1312	1267.013	1065.03	1471.54	0
t_n1313	1003.397	818.45	1194.83	0
t_n1314	1159.201	968.61	1353.96	0
t_n1315	820.575	656.5	995.91	0
t_n1316	794.525	633.2	966.11	0
t_n1317	493.995	371.79	637.89	0
t_n1318	654.408	510.66	811.99	0
t_n1319	530.123	402.11	671.37	0
t_n1320	1273.075	1067.43	1481.29	0
t_n1321	916.91	726.19	1118.86	0
t_n1322	570.75	416.68	742.83	0
t_n1323	1239.398	847.92	1625.17	0
t_n1324	2579.662	2368.17	2765.16	0
t_n1325	1358.266	930.66	1782.19	0
t_n1326	3224.869	3127.66	3337.15	0
t_n1327	3117.122	3011.29	3232.75	0
t_n1328	2955.949	2831.62	3086.97	0
t_n1329	2873.138	2737.97	3007.27	0
t_n1330	2537.466	2345.74	2716.42	0
t_n1331	2254.5	2013.24	2467.88	0
t_n1332	1131.665	771.5	1479.73	0
t_n1333	2295.284	2069.89	2499.62	0
t_n1334	1985.085	1728.13	2226.12	0
t_n1335	1251.647	939.92	1554.74	0
t_n1336	1819.819	1540.87	2079.17	0
t_n1337	1606.074	1332.12	1874.46	0
t_n1338	1302.66	1045.83	1570.44	0
t_n1339	769.448	568.01	1002.53	0
t_n1340	2370.885	2142.59	2570.04	0
t_n1341	2170.96	1939.55	2383.54	0
