Mean_time	Mean_qlow	Mean_qup	Priors
t_n1147	932.805	575.3	1400.85	0
t_n1148	2444.862	2104.93	2739.72	0
t_n1149	2180.367	1775.81	2521.81	0
t_n1150	296.703	164.3	512.99	0
t_n1151	1869.948	1337.74	2312.62	0
t_n1152	2800.447	2554.07	3036.88	0
t_n1153	2435.04	2121.83	2720.26	0
t_n1154	1368.341	1060.32	1717.37	0
t_n1155	1023.164	758.21	1335.05	0
t_n1156	763.901	523.25	1066.98	0
t_n1157	1171.532	771.9	1626.83	0
t_n1158	2151.799	1566.66	2587.87	0
t_n1159	2454.953	1978.9	2855.19	0
t_n1160	2100.55	1615.59	2529.48	0
t_n1161	809.121	550.58	1158	0
t_n1162	359.686	207.13	587.61	0
t_n1163	2216.899	1645.65	2732.93	0
t_n1164	1075.308	663.73	1569.31	0
t_n1165	3197.502	2966.09	3441.23	0
t_n1166	3116.725	2895.36	3358.74	0
t_n1167	3015.746	2792.02	3251.75	0
t_n1168	2555.044	2208.74	2876.47	0
t_n1169	2189.677	1810.61	2561.55	0
t_n1170	1418.166	1063.75	1808.07	0
t_n1171	1135.748	789.04	1527.68	0
t_n1172	2048.813	1573.63	2468.05	0
t_n1173	2843.07	2610.76	3081.32	0
t_n1174	2679.435	2441.62	2917.67	0
t_n1175	2567.763	2334.68	2813.69	0
t_n1176	2396.326	2166.25	2639.2	0
t_n1177	2187.113	1966.5	2419.7	0
t_n1178	2017.978	1801.94	2243.83	0
t_n1179	613.5	406.47	867.43	0
t_n1180	346.303	201.94	560.09	0
t_n1181	1826.687	1623.24	2043.35	0
t_n1182	1528.942	1354.64	1720.79	0
t_n1183	1424.346	1260.68	1608.76	0
t_n1184	1338.559	1177.91	1516.33	0
t_n1185	1219.097	1069.97	1385.9	0
t_n1186	1046.111	897.09	1211.21	0
t_n1187	836.238	701.18	984.08	0
t_n1188	652.579	535.14	789.46	0
t_n1189	506.062	404.91	621.71	0
t_n1190	421.145	324.59	538.58	0
t_n1191	285.991	188.28	402.04	0
t_n1192	329.979	226.62	453.33	0
t_n1193	412.008	308.67	531.24	0
t_n1194	256.731	162.48	373.8	0
t_n1195	572.124	399.66	743.13	0
t_n1196	983.444	832.04	1149.4	0
t_n1197	726.447	564.01	897.43	0
t_n1198	593.783	426.59	765.9	0
t_n1199	835.733	672.51	1011.44	0
t_n1200	673.062	494.66	861.06	0
t_n1201	1061.664	809.19	1323.46	0
t_n1202	896.714	637.35	1169.44	0
t_n1203	863.782	602.79	1138.69	0
t_n1204	1388.402	1035.72	1709.69	0
t_n1205	1740.066	1271.11	2101.09	0
t_n1206	218.107	122.64	361.47	0
t_n1207	2149.479	1843.36	2433.29	0
t_n1208	1520.551	1068.67	1950.97	0
t_n1209	2202.111	1807.62	2529.07	0
t_n1210	2382.33	2052	2676.93	0
t_n1211	1817.38	1310.17	2241.35	0
t_n1212	2082.761	1681.46	2431.11	0
t_n1213	2651.926	2386.82	2915.94	0
t_n1214	2493.844	2211.55	2770	0
t_n1215	1019.293	633.71	1488.18	0
t_n1216	2071.19	1700.84	2419.57	0
t_n1217	1365.636	951.92	1797.08	0
