Mean_time	Mean_qlow	Mean_qup	Priors
t_n1348	1198.346	1023.81	1383.86	0
t_n1349	1000.313	840.22	1173.45	0
t_n1350	866.014	717.2	1028.83	0
t_n1351	790.659	649.63	945.12	0
t_n1352	670.353	540.71	811.95	0
t_n1353	426.053	320.88	550.27	0
t_n1354	1259.541	1077.8	1449.48	0
t_n1355	1077.117	909.18	1255.34	0
t_n1356	811.721	658.32	978.8	0
t_n1357	1146.685	973.42	1328.13	0
t_n1358	980.783	821.08	1150.77	0
t_n1359	662.878	524.78	812.41	0
t_n1360	565.328	441.52	702.27	0
t_n1361	466.922	359.22	589.85	0
t_n1362	1457.627	1248.28	1670.65	0
t_n1363	1477.269	1253.86	1702.23	0
t_n1364	1281.801	1063.33	1511.62	0
t_n1365	1444.535	1180.17	1712.9	0
t_n1366	966.387	652.02	1292.09	0
t_n1367	1907.058	1636.62	2149.93	0
t_n1368	1636.813	1370.06	1892.88	0
t_n1369	1449.942	1194.63	1704.89	0
t_n1370	1223.392	984.98	1471.34	0
t_n1371	1064.985	843.92	1303.25	0
t_n1372	1427.873	937.63	1911.4	0
t_n1373	740.788	439.27	1106.66	0
t_n1374	2880.8	2695.04	3037.72	0
t_n1375	2152.349	1734.91	2457.5	0
t_n1376	3211.12	3126.43	3333	0
t_n1377_TG-OXYPHOTOBACTERIA	2986.534	2946.09	3085.54	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2116.291	1949.52	2342.4	B(2.0136,3.448,0.025,0.025)
t_n1379	1717.556	1481.17	2001.57	0
t_n1380	1485.988	1242.22	1782.33	0
t_n1381	1225.142	989.45	1524.99	0
t_n1382	942.703	735.16	1232.98	0
t_n1383	843.3	649.42	1119.88	0
t_n1384	739.329	565.21	990.01	0
t_n1385	562.492	422.11	765.86	0
t_n1386	443.686	326.58	612.89	0
t_n1387_TG-NOSTOCALES	642.226	483.89	888.3	B(0.996,3.261,0.025,1e-300)
t_n1388	435.496	316.73	615.47	0
t_n1389	343.295	244.71	492.43	0
t_n1390	278.653	196.16	402.86	0
t_n1391	2796.981	2684.46	2911.64	0
t_n1392	2272.076	1962.73	2514.29	0
t_n1393	1959.004	1202.46	2589.48	0
t_n1394	1556.037	920.58	2179.11	0
t_n1395	3662.242	3463.29	3870.25	0
t_n1396	2454.908	1742.5	2904.5	0
t_n1397	2058.443	1396.32	2532.59	0
t_n1398	2001.159	1348.65	2479.68	0
t_n1399	3629.171	3307.71	3896.43	0
